CLIENT_ID;GENERO;EDAD;NSE;ESTADOCIVIL;DEPARTAMENTO;CAPDEUDA
1306;F;15;1;;LIMA;49.4903692
1307;M;58;1;;LIMA;50.46151016
1308;M;50;1;;LIMA;49.79415978
1309;M;24;1;;AREQUIPA;49.78909083
1310;M;49;1;;AREQUIPA;51.38517354
1311;F;22;1;;CUSCO;49.5703204
1312;F;30;1;;CUSCO;48.57262144
1313;M;65;1;;PUNO;50.14009355
1314;F;42;1;;AYACUCHO;49.97344816
1315;F;55;1;;TACNA;49.81079261
1316;M;33;1;;MOQUEGUA;50.64954593
1317;F;47;1;;LORETO;47.19916578
1318;M;37;1;;UCAYALI;50.64348962
1319;F;41;1;;ANCASH;49.37925625
1320;F;51;1;;LA LIBERTAD;49.33167796
1321;M;60;1;;PIURA;48.80671191
1322;M;56;1;;AREQUIPA;51.09956487
1323;M;25;1;;CUSCO;50.17876749
1324;F;18;1;;AYACUCHO;50.42134453
1325;M;46;1;;ICA;49.8780592
1326;F;44;1;;ICA;49.45842115
1327;M;60;1;;TACNA;50.48608454
1328;M;42;1;;JUNIN;50.08962509
1329;M;27;1;;PASCO;48.6433349
1330;F;50;1;;JUNIN;49.20969469
1331;F;51;1;;PASCO;50.85670054
1332;F;60;1;;PASCO;51.26528224
1333;F;16;1;;LIMA;50.09954833
1334;M;43;1;;LIMA;47.63393542
1335;M;28;1;;LIMA;48.9425578
1336;F;16;1;;LIMA;51.4965554
1337;M;49;1;;LIMA;49.82146788
1338;M;16;1;;LIMA;52.01769926
1339;F;16;1;;LIMA;48.4447204
1340;F;21;1;;AREQUIPA;50.27747302
1341;F;46;1;;AREQUIPA;50.41780944
1342;M;20;1;;CUSCO;50.46203807
1343;M;27;1;;CUSCO;50.39215397
1344;F;30;1;;PUNO;52.09041528
1345;F;54;1;;AYACUCHO;50.97891987
1346;M;24;1;;TACNA;50.7406369
1347;M;51;1;;MOQUEGUA;51.16691315
1348;F;46;1;;LORETO;49.06301837
1349;F;42;1;;UCAYALI;52.59219919
1350;F;62;1;;ANCASH;48.80644053
1351;F;43;1;;LA LIBERTAD;49.39805603
1352;F;42;1;;PIURA;49.56120022
1353;M;49;1;;AREQUIPA;51.42650966
1354;M;54;1;;CUSCO;50.73268978
1355;M;38;1;;AYACUCHO;49.183288
1356;F;23;1;;ICA;50.06735985
1357;F;31;1;;ICA;50.50978295
1358;F;23;1;;TACNA;49.77420727
1359;M;64;1;;JUNIN;50.25173219
1360;F;47;1;;PASCO;51.07749589
1361;M;58;1;;JUNIN;50.85105757
1362;M;18;1;;PASCO;50.56049757
1363;M;26;1;;PASCO;49.99514137
1364;M;16;1;;LIMA;50.489198
1365;M;43;1;;LIMA;50.32562553
1366;F;54;1;;LIMA;52.0284349
1367;F;39;1;;LIMA;50.83921414
1368;F;32;1;;LIMA;49.87577181
1369;M;37;1;;LIMA;51.31987713
1370;F;56;1;;LIMA;50.27193828
1371;F;50;1;;AREQUIPA;49.55452808
1372;F;32;1;;AREQUIPA;49.48172699
1373;M;53;1;;CUSCO;50.47005868
1374;F;42;1;;CUSCO;50.15444982
1375;F;59;1;;PUNO;49.94694448
1376;F;38;1;;AYACUCHO;50.43372488
1377;M;63;1;;TACNA;48.95346194
1378;M;56;1;;MOQUEGUA;50.50100171
1379;F;47;1;;LORETO;48.5712859
1380;M;58;1;;UCAYALI;49.64021239
1381;F;55;1;;ANCASH;47.63743776
1382;M;19;1;;LA LIBERTAD;50.84965551
1383;M;46;1;;PIURA;49.55841444
1384;M;20;1;;AREQUIPA;49.01229123
1385;F;35;1;;CUSCO;50.16514985
1386;M;39;1;;AYACUCHO;49.76379595
1387;F;48;1;;ICA;50.51134148
1388;F;40;1;;ICA;49.72863578
1389;M;50;1;;TACNA;50.17162427
1390;F;41;1;;JUNIN;49.11164527
1391;M;28;1;;PASCO;50.32420272
1392;M;31;1;;JUNIN;49.20426749
1393;M;25;1;;PASCO;50.23637225
1394;F;18;1;;PASCO;50.70333366
1395;M;49;1;;LIMA;48.75534171
1396;M;35;1;;LIMA;48.71113202
1397;M;53;1;;LIMA;50.66416256
1398;F;39;1;;LIMA;49.10610307
1399;F;65;1;;LIMA;49.7108493
1400;F;33;1;;LIMA;50.93828049
1401;F;54;1;;LIMA;49.69654324
1402;F;28;1;;AREQUIPA;49.95378595
1403;F;62;1;;AREQUIPA;47.98041477
1404;F;63;1;;CUSCO;50.8916928
1405;F;41;1;;CUSCO;49.75059761
1406;F;28;1;;PUNO;50.40106261
1407;M;40;1;;AYACUCHO;50.21471216
1408;F;48;1;;TACNA;50.15116135
1409;F;23;1;;MOQUEGUA;50.12877413
1410;M;42;1;;LORETO;49.80040215
1411;M;54;1;;UCAYALI;50.99359916
1412;F;36;1;;ANCASH;49.93158989
1413;M;43;1;;LA LIBERTAD;51.00107273
1414;F;51;1;;PIURA;50.1422259
1415;F;65;1;;AREQUIPA;51.56908237
1416;F;48;1;;CUSCO;50.8120109
1417;F;48;1;;AYACUCHO;49.76856603
1418;M;50;1;;ICA;49.80427743
1419;M;33;1;;ICA;49.13768549
1420;F;25;1;;TACNA;51.28754283
1421;M;50;1;;JUNIN;48.60442338
1422;F;25;1;;PASCO;49.03490691
1423;M;53;1;;JUNIN;50.83943412
1424;M;40;1;;PASCO;50.05565619
1425;M;27;1;;PASCO;49.45374641
1426;M;62;1;;LIMA;50.84306865
1427;F;61;1;;LIMA;49.22151623
1428;F;29;1;;LIMA;49.90359102
1429;M;59;1;;LIMA;50.17697038
1430;F;38;1;;LIMA;51.79812399
1431;F;49;1;;LIMA;48.4685517
1432;F;23;1;;LIMA;50.49933523
1433;F;59;1;;AREQUIPA;50.42951694
1434;F;40;1;;AREQUIPA;49.10282628
1435;M;16;1;;CUSCO;50.44312651
1436;M;27;1;;CUSCO;49.5823032
1437;M;24;1;;PUNO;50.84898777
1438;F;64;1;;AYACUCHO;48.77621181
1439;M;40;1;;TACNA;50.89283808
1440;M;61;1;;MOQUEGUA;49.52217169
1441;F;23;1;;LORETO;50.08445485
1442;F;39;1;;UCAYALI;48.62625251
1443;M;64;1;;ANCASH;49.0922064
1444;F;22;1;;LA LIBERTAD;49.50706576
1445;M;19;1;;PIURA;51.07079791
1446;M;24;1;;AREQUIPA;49.84602115
1447;F;25;1;;CUSCO;48.78949454
1448;M;52;1;;AYACUCHO;52.11284018
1449;F;52;1;;ICA;49.32491533
1450;F;24;1;;ICA;50.47367496
1451;F;20;1;;TACNA;52.34596285
1452;M;17;1;;JUNIN;50.07601712
1453;M;60;1;;PASCO;50.71070325
1454;F;63;1;;JUNIN;50.40173405
1455;M;65;1;;PASCO;50.09010683
1456;F;50;1;;PASCO;47.87364621
1457;F;49;1;;LIMA;48.3218106
1458;F;39;1;;LIMA;51.34625263
1459;M;39;1;;LIMA;50.81176094
1460;M;48;1;;LIMA;49.81193984
1461;M;25;1;;LIMA;51.28946863
1462;F;59;1;;LIMA;50.16086392
1463;M;44;1;;LIMA;49.81123426
1464;F;45;1;;AREQUIPA;51.11375035
1465;M;21;1;;AREQUIPA;50.18043037
1466;F;55;1;;CUSCO;48.01398924
1467;M;38;1;;CUSCO;49.08260076
1468;F;55;1;;PUNO;51.77015103
1469;M;16;1;;AYACUCHO;49.88915613
1470;F;62;1;;TACNA;49.42266038
1471;F;28;1;;MOQUEGUA;49.41732069
1472;M;37;1;;LORETO;50.19673277
1473;M;18;1;;UCAYALI;47.90288754
1474;F;42;1;;ANCASH;46.77301942
1475;M;30;1;;LA LIBERTAD;50.73026779
1476;M;60;1;;PIURA;49.27222327
1477;M;40;1;;AREQUIPA;49.9915131
1478;M;63;1;;CUSCO;49.4780778
1479;F;29;1;;AYACUCHO;50.2333518
1480;M;29;1;;ICA;49.53506963
1481;F;48;1;;ICA;49.3156503
1482;M;32;1;;TACNA;48.53465247
1483;M;48;1;;JUNIN;50.80529135
1484;F;40;1;;PASCO;50.27148857
1485;M;17;1;;JUNIN;51.53500947
1486;F;28;1;;PASCO;50.47419358
1487;F;40;1;;PASCO;49.67989997
1488;M;26;1;;LIMA;49.61385669
1489;M;35;1;;LIMA;50.01248116
1490;M;44;1;;LIMA;50.21783112
1491;F;22;1;;LIMA;50.85677562
1492;M;47;1;;LIMA;50.21547633
1493;M;62;1;;LIMA;48.18073491
1494;F;36;1;;LIMA;50.70413655
1495;F;60;1;;AREQUIPA;50.24731852
1496;M;51;1;;AREQUIPA;49.55811246
1497;F;62;1;;CUSCO;47.7422039
1498;F;39;1;;CUSCO;50.78538159
1499;F;15;1;;PUNO;50.28673782
1500;F;32;1;;AYACUCHO;49.19079906
1501;F;63;1;;TACNA;50.20328474
1502;F;50;1;;MOQUEGUA;48.66832246
1503;F;36;1;;LORETO;51.50453308
1504;M;44;1;;UCAYALI;50.63428004
1505;F;19;1;;ANCASH;51.08426591
1506;M;28;1;;LA LIBERTAD;50.71076668
1507;F;48;1;;PIURA;49.39044842
1508;F;64;1;;AREQUIPA;49.49369594
1509;M;55;1;;CUSCO;49.08207568
1510;M;51;1;;AYACUCHO;50.57866347
1511;F;32;1;;ICA;49.66607845
1512;F;22;1;;ICA;51.14667177
1513;F;17;1;;TACNA;49.89339279
1514;F;48;1;;JUNIN;50.01593827
1515;M;36;1;;PASCO;51.2350242
1516;F;56;1;;JUNIN;50.08373377
1517;M;34;1;;PASCO;50.01068912
1518;M;41;1;;PASCO;48.51910922
1519;M;38;1;;LIMA;51.21766164
1520;M;37;1;;LIMA;51.06278606
1521;M;28;1;;LIMA;49.46135358
1522;F;27;1;;LIMA;47.11454248
1523;M;38;1;;LIMA;51.07276673
1524;M;52;1;;LIMA;49.39891622
1525;F;59;1;;LIMA;51.12667392
1526;F;36;1;;AREQUIPA;49.70341556
1527;M;20;1;;AREQUIPA;49.59511149
1528;M;25;1;;CUSCO;48.87489239
1529;M;49;1;;CUSCO;49.61143288
1530;M;33;1;;PUNO;48.60153833
1531;M;59;1;;AYACUCHO;49.36016096
1532;F;43;1;;TACNA;49.04581739
1533;F;31;1;;MOQUEGUA;50.92268243
1534;F;34;1;;LORETO;50.83282731
1535;F;42;1;;UCAYALI;50.61472244
1536;F;59;1;;ANCASH;50.16524862
1537;M;31;1;;LA LIBERTAD;50.35337278
1538;M;26;1;;PIURA;50.48705981
1539;F;55;1;;AREQUIPA;48.69721002
1540;M;21;1;;CUSCO;49.80417341
1541;F;53;1;;AYACUCHO;50.29866117
1542;F;63;1;;ICA;52.772765
1543;F;23;1;;ICA;49.5788671
1544;F;55;1;;TACNA;49.91034534
1545;M;59;1;;JUNIN;51.60626931
1546;M;33;1;;PASCO;49.47171833
1547;F;24;1;;JUNIN;50.47286738
1548;F;57;1;;PASCO;48.63859157
1549;F;32;1;;PASCO;50.30558057
1550;F;36;1;;LIMA;48.46074643
1551;F;46;1;;LIMA;50.05062693
1552;M;43;1;;LIMA;49.94456944
1553;F;57;1;;LIMA;48.90668311
1554;F;16;1;;LIMA;50.46051095
1555;M;43;1;;LIMA;50.24864155
1556;M;15;1;;LIMA;50.23017762
1557;F;29;1;;AREQUIPA;49.93196084
1558;F;22;1;;AREQUIPA;50.13877358
1559;M;36;1;;CUSCO;49.76611901
1560;F;64;1;;CUSCO;47.74339009
1561;M;31;1;;PUNO;50.48419213
1562;M;36;1;;AYACUCHO;48.62952958
1563;M;54;1;;TACNA;51.88106921
1564;F;52;1;;MOQUEGUA;50.07562263
1565;F;54;1;;LORETO;48.92446623
1566;M;28;1;;UCAYALI;48.56954671
1567;M;39;1;;ANCASH;50.3002565
1568;F;30;1;;LA LIBERTAD;50.9351268
1569;M;18;1;;PIURA;50.02707446
1570;F;61;1;;AREQUIPA;50.38925146
1571;M;42;1;;CUSCO;50.50839472
1572;F;22;1;;AYACUCHO;49.41163156
1573;F;29;1;;ICA;51.99918408
1574;M;63;1;;ICA;48.49980789
1575;M;45;1;;TACNA;49.39612704
1576;M;35;1;;JUNIN;48.95375906
1577;F;16;1;;PASCO;48.70838664
1578;M;49;1;;JUNIN;49.98796524
1579;F;60;1;;PASCO;49.300169
1580;M;22;1;;PASCO;50.10981981
1581;M;31;1;;LIMA;50.24444292
1582;M;15;1;;LIMA;51.01201633
1583;M;60;1;;LIMA;49.97932599
1584;M;40;1;;LIMA;50.01172258
1585;M;24;1;;LIMA;51.15887396
1586;M;17;1;;LIMA;51.62171001
1587;M;61;1;;LIMA;49.08116214
1588;F;52;1;;AREQUIPA;50.59188357
1589;M;18;1;;AREQUIPA;51.87386532
1590;F;45;1;;CUSCO;49.0492554
1591;F;35;1;;CUSCO;51.0017769
1592;F;46;1;;PUNO;48.17973296
1593;M;26;1;;AYACUCHO;50.20217385
1594;M;43;1;;TACNA;50.63312376
1595;M;41;1;;MOQUEGUA;49.32944871
1596;F;40;1;;LORETO;50.23231418
1597;M;36;1;;UCAYALI;49.40996194
1598;F;21;1;;ANCASH;51.81401922
1599;F;59;1;;LA LIBERTAD;50.71125362
1600;F;63;1;;PIURA;49.34054332
1601;M;20;1;;AREQUIPA;50.32680946
1602;M;63;1;;CUSCO;49.05224067
1603;F;19;1;;AYACUCHO;50.44662723
1604;F;24;1;;ICA;48.53646855
1605;M;19;1;;ICA;49.72210717
1606;M;42;1;;TACNA;50.49109038
1607;F;34;1;;JUNIN;50.92714145
1608;M;24;1;;PASCO;49.26242803
1609;F;56;1;;JUNIN;51.11588216
1610;M;38;1;;PASCO;50.05891034
1611;F;22;1;;PASCO;50.27139216
1612;M;38;1;;LIMA;49.34775296
1613;M;63;1;;LIMA;50.18178136
1614;F;63;1;;LIMA;50.82069014
1615;F;62;1;;LIMA;49.41717373
1616;F;34;1;;LIMA;51.06217858
1617;M;46;1;;LIMA;49.3483065
1618;F;63;1;;LIMA;49.57602703
1619;F;64;1;;AREQUIPA;51.96693991
1620;F;26;1;;AREQUIPA;49.18873096
1621;F;21;1;;CUSCO;49.55467091
1622;M;28;1;;CUSCO;50.95527751
1623;M;55;1;;PUNO;49.53536676
1624;M;28;1;;AYACUCHO;48.90978911
1625;F;46;1;;TACNA;50.13826742
1626;F;55;1;;MOQUEGUA;50.44831517
1627;F;34;1;;LORETO;51.2966149
1628;M;60;1;;UCAYALI;49.85691295
1629;M;52;1;;ANCASH;49.93778193
1630;F;40;1;;LA LIBERTAD;50.93943867
1631;M;41;1;;PIURA;49.39449367
1632;M;48;1;;AREQUIPA;49.55802099
1633;F;37;1;;CUSCO;50.81184462
1634;F;19;1;;AYACUCHO;50.13839027
1635;M;54;1;;ICA;52.25358357
1636;M;65;1;;ICA;48.83582255
1637;F;65;1;;TACNA;49.92006244
1638;F;53;1;;JUNIN;50.52893016
1639;M;28;1;;PASCO;49.08790363
1640;M;29;1;;JUNIN;50.04271603
1641;M;28;1;;PASCO;49.03957184
1642;M;23;1;;PASCO;49.43100837
1643;F;51;1;;LIMA;49.3859411
1644;F;36;1;;LIMA;50.38883055
1645;M;47;1;;LIMA;50.48153955
1646;M;40;1;;LIMA;50.40419266
1647;M;55;1;;LIMA;49.62675054
1648;F;38;1;;LIMA;50.88349375
1649;M;59;1;;LIMA;50.10283257
1650;M;23;1;;AREQUIPA;49.36197235
1651;F;19;1;;AREQUIPA;51.49252196
1652;M;44;1;;CUSCO;51.92140216
1653;F;25;1;;CUSCO;48.8104609
1654;M;60;1;;PUNO;50.16457908
1655;F;31;1;;AYACUCHO;49.37992182
1656;F;18;1;;TACNA;49.19280214
1657;M;49;1;;MOQUEGUA;50.74447963
1658;M;44;1;;LORETO;49.7265983
1659;M;22;1;;UCAYALI;50.97166353
1660;M;36;1;;ANCASH;49.01877227
1661;M;52;1;;LA LIBERTAD;50.24880361
1662;F;42;1;;PIURA;49.45859445
1663;F;62;1;;AREQUIPA;50.54709966
1664;F;43;1;;CUSCO;50.57556109
1665;F;58;1;;AYACUCHO;50.67121912
1666;M;41;1;;ICA;48.1140528
1667;M;63;1;;ICA;49.47034929
1668;F;23;1;;TACNA;49.73815987
1669;M;16;1;;JUNIN;48.68573707
1670;M;33;1;;PASCO;50.76495664
1671;M;52;1;;JUNIN;50.86279419
1672;F;58;1;;PASCO;48.34641548
1673;F;53;1;;PASCO;51.20181514
1674;F;23;1;;LIMA;49.20277843
1675;F;15;1;;LIMA;50.10731941
1676;M;62;1;;LIMA;48.78681308
1677;M;51;1;;LIMA;51.08944443
1678;F;44;1;;LIMA;50.5475882
1679;M;50;1;;LIMA;50.52446294
1680;M;58;1;;LIMA;49.48243829
1681;M;59;1;;AREQUIPA;49.63137694
1682;F;28;1;;AREQUIPA;49.71230348
1683;F;61;1;;CUSCO;51.04667237
1684;M;34;1;;CUSCO;49.39505175
1685;M;21;1;;PUNO;51.93640013
1686;M;58;1;;AYACUCHO;51.46895838
1687;F;40;1;;TACNA;48.11538353
1688;F;62;1;;MOQUEGUA;50.09804892
1689;F;65;1;;LORETO;49.23374647
1690;M;29;1;;UCAYALI;49.84767529
1691;F;26;1;;ANCASH;47.14083033
1692;F;38;1;;LA LIBERTAD;49.23523891
1693;F;46;1;;PIURA;49.34553463
1694;M;32;1;;AREQUIPA;50.64682944
1695;F;56;1;;CUSCO;47.90022515
1696;F;52;1;;AYACUCHO;49.14781773
1697;M;44;1;;ICA;48.05007211
1698;M;33;1;;ICA;49.48482243
1699;F;27;1;;TACNA;50.34703326
1700;M;17;1;;JUNIN;49.05543338
1701;F;57;1;;PASCO;50.38923435
1702;M;22;1;;JUNIN;49.46336026
1703;M;46;1;;PASCO;51.02320115
1704;M;31;1;;PASCO;51.41635789
1705;M;48;1;;LIMA;48.21513378
1706;F;36;1;;LIMA;50.51847246
1707;F;25;1;;LIMA;50.12346514
1708;F;32;1;;LIMA;49.46887546
1709;M;27;1;;LIMA;49.0891536
1710;M;18;1;;LIMA;51.98338053
1711;F;65;1;;LIMA;48.41958075
1712;M;64;1;;AREQUIPA;49.39964746
1713;F;60;1;;AREQUIPA;47.61686146
1714;M;48;1;;CUSCO;51.50328904
1715;F;53;1;;CUSCO;51.06105366
1716;F;34;1;;PUNO;51.11633696
1717;M;22;1;;AYACUCHO;50.98865466
1718;F;32;1;;TACNA;50.64107199
1719;F;40;1;;MOQUEGUA;50.69543802
1720;F;23;1;;LORETO;50.58216037
1721;M;39;1;;UCAYALI;51.02582882
1722;F;54;1;;ANCASH;49.16954225
1723;M;58;1;;LA LIBERTAD;50.98132272
1724;F;26;1;;PIURA;50.58585854
1725;M;30;1;;AREQUIPA;50.34661733
1726;F;44;1;;CUSCO;51.2272162
1727;F;22;1;;AYACUCHO;49.19250979
1728;F;62;1;;ICA;49.45530467
1729;M;28;1;;ICA;51.08871162
1730;M;54;1;;TACNA;49.57517117
1731;F;49;1;;JUNIN;49.85423896
1732;M;43;1;;PASCO;47.92477695
1733;M;25;1;;JUNIN;48.80051603
1734;M;59;1;;PASCO;49.39456335
1735;F;45;1;;PASCO;49.27091028
1736;F;18;1;;LIMA;50.43629847
1737;F;41;1;;LIMA;50.82390763
1738;M;55;1;;LIMA;50.24313419
1739;F;54;1;;LIMA;51.69796405
1740;M;20;1;;LIMA;49.47312305
1741;F;45;1;;LIMA;52.28902626
1742;F;54;1;;LIMA;48.08855679
1743;M;46;1;;AREQUIPA;50.15248614
1744;F;46;1;;AREQUIPA;51.77570688
1745;F;26;1;;CUSCO;50.24793241
1746;F;35;1;;CUSCO;51.01983606
1747;F;21;1;;PUNO;51.23076966
1748;M;57;1;;AYACUCHO;48.57278782
1749;M;30;1;;TACNA;50.58365343
1750;F;51;1;;MOQUEGUA;48.64873165
1751;M;50;1;;LORETO;50.22507114
1752;M;59;1;;UCAYALI;48.34695411
1753;M;49;1;;ANCASH;48.56272738
1754;M;39;1;;LA LIBERTAD;48.41381302
1755;M;64;1;;PIURA;48.61804597
1756;M;33;1;;AREQUIPA;51.04317111
1757;M;44;1;;CUSCO;49.66496595
1758;M;57;1;;AYACUCHO;51.332154
1759;M;23;1;;ICA;49.47596624
1760;M;54;1;;ICA;48.59486631
1761;F;30;1;;TACNA;50.42093756
1762;M;60;1;;JUNIN;52.32092422
1763;F;31;1;;PASCO;50.79185716
1764;M;59;1;;JUNIN;50.47449229
1765;M;53;1;;PASCO;51.31543969
1766;M;65;1;;PASCO;49.31287685
1767;F;31;1;;LIMA;51.82301855
1768;F;24;1;;LIMA;49.03540113
1769;M;40;1;;LIMA;50.05667194
1770;M;53;1;;LIMA;49.59393842
1771;M;64;1;;LIMA;47.79466166
1772;M;60;1;;LIMA;50.87081753
1773;M;18;1;;LIMA;50.65610165
1774;F;61;1;;AREQUIPA;49.53688826
1775;F;58;1;;AREQUIPA;49.34590186
1776;F;21;1;;CUSCO;49.81861771
1777;M;33;1;;CUSCO;49.96635416
1778;F;48;1;;PUNO;49.08419878
1779;F;26;1;;AYACUCHO;50.0239009
1780;F;32;1;;TACNA;50.97128193
1781;M;64;1;;MOQUEGUA;50.54100123
1782;M;31;1;;LORETO;49.34527137
1783;F;41;1;;UCAYALI;50.9134408
1784;M;39;1;;ANCASH;50.22471114
1785;M;48;1;;LA LIBERTAD;50.99965739
1786;M;24;1;;PIURA;50.3119192
1787;M;65;1;;AREQUIPA;49.95548172
1788;F;26;1;;CUSCO;49.88229956
1789;M;21;1;;AYACUCHO;50.80326173
1790;M;44;1;;ICA;51.03803788
1791;M;28;1;;ICA;50.18121159
1792;M;19;1;;TACNA;47.77230584
1793;F;64;1;;JUNIN;49.26625438
1794;M;47;1;;PASCO;50.70761788
1795;F;21;1;;JUNIN;50.13561852
1796;F;60;1;;PASCO;49.85718071
1797;F;24;1;;PASCO;51.76769504
1798;M;65;1;;LIMA;50.05414017
1799;F;42;1;;LIMA;49.46405972
1800;F;42;1;;LIMA;48.84765494
1801;F;36;1;;LIMA;50.09731747
1802;F;51;1;;LIMA;49.66406905
1803;F;31;1;;LIMA;51.02346112
1804;F;37;1;C;LIMA;49.9983048
1805;F;52;1;C;AREQUIPA;52.83727914
1806;M;44;1;C;AREQUIPA;48.89134763
1807;F;43;1;C;CUSCO;49.68019568
1808;F;40;1;;CUSCO;48.46892972
1809;F;36;1;;PUNO;50.7318055
1810;M;16;1;;AYACUCHO;49.04625398
1811;F;46;1;;TACNA;50.63216807
1812;M;52;1;;MOQUEGUA;50.65236534
1813;F;5;1;;LORETO;48.8368642
1814;M;27;1;;UCAYALI;49.77198099
1815;F;53;1;;ANCASH;49.95414214
1816;F;65;1;;LA LIBERTAD;50.40481355
1817;F;53;1;;PIURA;49.07662951
1818;F;43;1;;AREQUIPA;51.13473314
1819;F;29;1;;CUSCO;50.49898701
1820;M;35;1;;AYACUCHO;49.62935894
1821;F;23;1;;ICA;49.15129108
1822;M;61;1;;ICA;50.21896515
1823;F;17;1;;TACNA;49.17137709
1824;M;28;1;;JUNIN;49.47550243
1825;M;16;1;;PASCO;48.60058797
1826;F;57;1;;JUNIN;49.42387151
1827;M;47;1;;PASCO;49.14210071
1828;M;26;1;;PASCO;50.71296729
1829;F;47;1;;LIMA;48.45386812
1830;F;41;1;;LIMA;50.22778787
1831;F;36;1;;LIMA;49.67969064
1832;M;43;1;;LIMA;50.6456789
1833;M;25;1;;LIMA;49.08045807
1834;F;42;1;;LIMA;49.77801904
1835;M;25;1;;LIMA;49.46666634
1836;F;26;1;;AREQUIPA;50.25087801
1837;M;47;1;;AREQUIPA;50.13894169
1838;M;30;1;;CUSCO;51.72752725
1839;M;51;1;;CUSCO;50.35565118
1840;F;53;1;;PUNO;49.9584722
1841;M;41;1;;AYACUCHO;49.70090891
1842;F;32;1;;TACNA;49.37969796
1843;M;59;1;;MOQUEGUA;49.72266275
1844;F;61;1;;LORETO;50.44638183
1845;M;65;1;;UCAYALI;48.957568
1846;F;49;1;;ANCASH;51.34243309
1847;F;17;1;;LA LIBERTAD;52.50412444
1848;M;52;1;;PIURA;50.09439601
1849;M;34;1;;AREQUIPA;49.71456306
1850;F;19;1;;CUSCO;50.7987018
1851;M;15;1;;AYACUCHO;49.47162682
1852;F;50;1;;ICA;51.55422434
1853;F;15;1;;ICA;49.07737344
1854;M;20;1;;TACNA;50.73978435
1855;F;26;1;;JUNIN;50.12420528
1856;M;41;1;;PASCO;52.58416881
1857;M;56;1;;JUNIN;49.49156753
1858;M;43;1;;PASCO;49.72321162
1859;M;34;1;;PASCO;51.54785278
1860;F;38;1;;LIMA;49.7127944
1861;F;38;1;;LIMA;49.19712951
1862;F;51;1;;LIMA;49.78961303
1863;F;45;1;;LIMA;49.60040412
1864;M;58;1;;LIMA;49.54199903
1865;F;28;1;;LIMA;49.92238104
1866;M;27;1;;LIMA;50.38551071
1867;M;62;1;;AREQUIPA;49.27351621
1868;F;39;1;;AREQUIPA;49.70847913
1869;M;46;1;;CUSCO;49.25407725
1870;F;22;1;;CUSCO;49.49474416
1871;F;47;1;;PUNO;50.87083313
1872;F;41;1;;AYACUCHO;49.624337
1873;F;33;1;;TACNA;51.08556845
1874;M;31;1;;MOQUEGUA;49.25745095
1875;M;27;1;;LORETO;51.66736426
1876;F;25;1;;UCAYALI;50.32962316
1877;M;47;1;;ANCASH;52.43831289
1878;F;54;1;;LA LIBERTAD;50.79985821
1879;F;45;1;;PIURA;49.5536367
1880;F;33;1;;AREQUIPA;49.80056326
1881;M;16;1;;CUSCO;50.98004704
1882;F;18;1;;AYACUCHO;49.06832573
1883;F;18;1;;ICA;50.85263028
1884;F;59;1;;ICA;50.5850933
1885;F;63;1;;TACNA;49.43055716
1886;F;57;1;;JUNIN;50.00668373
1887;M;19;1;;PASCO;50.4822158
1888;M;40;1;;JUNIN;49.26568189
1889;F;18;1;;PASCO;50.07937704
1890;F;22;1;;PASCO;49.52460696
1891;M;60;1;;LIMA;51.15027951
1892;M;44;1;;LIMA;50.88818093
1893;F;26;1;;LIMA;49.92106971
1894;M;37;1;;LIMA;49.40003525
1895;M;52;1;;LIMA;48.73681624
1896;F;19;1;;LIMA;51.62881822
1897;F;16;1;;LIMA;49.7292417
1898;M;21;1;;AREQUIPA;51.66474886
1899;M;26;1;;AREQUIPA;49.93029955
1900;M;47;1;;CUSCO;50.35622126
1901;F;59;1;;CUSCO;50.85382925
1902;F;47;1;;PUNO;48.48683988
1903;F;49;1;;AYACUCHO;50.15047034
1904;M;57;1;;TACNA;51.13978811
1905;F;46;1;;MOQUEGUA;51.0034996
1906;M;21;1;;LORETO;49.1624988
1907;F;49;1;;UCAYALI;51.38769683
1908;M;15;1;;ANCASH;50.61148314
1909;M;56;1;;LA LIBERTAD;50.19100824
1910;M;41;1;;PIURA;49.76095712
1911;M;19;1;;AREQUIPA;51.24412693
1912;F;49;1;;CUSCO;48.94680374
1913;F;19;1;;AYACUCHO;49.82372613
1914;F;64;1;;ICA;49.58928203
1915;M;30;1;;ICA;50.08373987
1916;F;29;1;;TACNA;52.10731184
1917;M;47;1;;JUNIN;48.60106217
1918;F;48;1;;PASCO;49.4416633
1919;M;27;1;;JUNIN;51.51575282
1920;M;15;1;;PASCO;49.004527
1921;M;65;1;;PASCO;50.06066206
1922;F;59;1;;LIMA;49.78950363
1923;M;61;1;;LIMA;49.201814
1924;M;53;1;;LIMA;52.04983962
1925;M;51;1;;LIMA;49.64298815
1926;M;56;1;;LIMA;51.10547169
1927;F;33;1;;LIMA;50.70848073
1928;F;52;1;;LIMA;49.851582
1929;M;57;1;;AREQUIPA;50.50899105
1930;M;20;1;;AREQUIPA;49.6647971
1931;M;54;1;;CUSCO;50.64791833
1932;F;47;1;;CUSCO;49.33335436
1933;F;45;1;;PUNO;50.70164163
1934;F;43;1;;AYACUCHO;49.86735446
1935;F;30;1;;TACNA;50.46149087
1936;M;46;1;;MOQUEGUA;49.58319212
1937;M;59;1;;LORETO;50.05975488
1938;M;58;1;;UCAYALI;50.94494896
1939;M;23;1;;ANCASH;49.75875461
