CLIENT_ID;RENTA;USO_SMS;DEUDA_ANT;MIN_CALLCENTER;ANTIGUEDAD;USO_MB;DEUDA_ACT;USO_APP;MIN_ENT_3M;MIN_SAL_3M;CHURN
2968;50.09505723;50.95000706;48.71255054;53.76438816;48;51.87215095;49.16679887;49.68638796;50.94961966;51.64042255;0
2969;49.06940091;49.35526127;51.81513955;48.87551972;48;49.10981031;49.98557533;51.3002402;51.53955505;51.78633832;2
2970;50.29579991;47.78110898;49.7650112;48.74290472;51;46.22801547;48.0540134;54.31317094;48.07311924;53.31092401;1
2971;46.95202793;48.94477036;51.42258547;51.74459316;52;50.79968073;48.47868342;53.53487139;48.0878903;50.77607198;2
2972;49.00030546;50.72542049;50.36565019;49.74417462;51;48.7619749;48.84819829;50.52183812;49.64308464;49.63271198;1
2973;51.33769419;49.72248824;51.68592315;46.20517125;47;51.54601886;50.88772348;49.96916203;49.02857234;51.35959898;2
2974;52.26623481;50.05507285;50.83934752;51.35324721;49;50.36121819;50.74722339;48.39591969;50.41958611;50.60540754;0
2975;51.14403876;49.28823123;51.32964383;50.40158507;48;48.2878631;49.09518368;47.28811834;52.96888272;49.60771916;0
2976;48.1935222;51.32154048;50.95480205;49.45638709;50;49.09033021;49.64030356;52.7806203;49.92993567;51.57822861;2
2977;49.8342002;50.37149526;50.33115805;51.01058951;48;47.27206249;50.9673491;48.5281718;52.67279422;50.13961355;2
2978;51.27545104;50.32924668;49.96488715;46.52911775;50;50.23205938;47.89336028;48.84836946;51.35656998;48.88190963;0
2979;53.36281814;49.73230339;49.92476291;52.70504906;48;47.61707579;49.60589139;50.00357795;50.64360707;53.38764486;0
2980;46.21894476;50.75121889;49.18384342;54.42000569;59;51.09273228;50.0279379;50.63961509;47.58635641;44.57762991;1
2981;48.15311691;50.05811691;50.68093917;47.44656118;51;46.36615766;51.07677112;53.26140013;51.19148735;51.46666682;2
2982;50.9217165;47.79922007;48.07923054;51.00620433;47;51.08565025;49.67043365;50.95118811;51.27965432;52.81030212;0
2983;47.99204546;51.22456661;51.36907521;50.85210454;51;51.32974635;49.85113423;52.75595112;48.62492983;51.00919689;2
2984;50.73899447;49.81524173;50.63360322;45.86411076;48;51.19258631;50.28017464;51.6724499;47.97978601;51.92889542;2
2985;50.575977;50.70773111;51.98644695;48.06449788;47;51.99287914;49.86403999;51.4731528;48.73596527;52.4254478;2
2986;52.45010096;50.4918331;49.55971006;49.68413375;50;50.32674155;50.36372116;52.61569268;48.76295424;53.01598554;0
2987;51.71780499;49.07331303;50.94897809;47.05251871;50;49.23472179;51.15924024;52.59227935;48.43053693;52.1742521;1
2988;48.62613705;50.33509333;49.95574933;48.1031669;51;48.32880164;51.76978296;53.58445563;47.66303631;51.30751109;1
2989;48.89983703;47.976932;50.06989818;49.39871685;49;50.89166131;49.80467036;51.61532759;49.90564067;51.39689522;2
2990;51.3117214;51.15925364;50.32599825;50.49958563;50;47.95383874;49.45126778;50.17966635;49.62914969;50.85279989;1
2991;49.78579417;51.49316122;49.54433964;48.46556272;49;51.19420518;49.46348571;50.34612321;49.16074417;50.44452869;2
2992;51.62608445;49.2442026;50.45911095;47.59180816;48;48.06468858;50.34125701;50.29619291;48.89128851;51.4278749;1
2993;48.13470319;51.16938341;49.61584934;50.05700608;53;48.81823495;50.45544243;50.94692737;49.49221844;48.70214705;1
2994;51.85170607;51.94969233;49.56492852;49.35692815;50;51.24031084;50.74129652;49.34830155;49.04794698;50.00732137;1
2995;50.77657;50.74198352;51.69587757;49.78292383;51;49.13770957;49.86840563;49.02000959;51.384311;49.30966152;0
2996;48.82334154;50.40852014;48.4928375;47.37647748;51;48.65776169;49.97540036;53.99038054;47.88412257;51.829183;1
2997;47.55735961;49.43414375;50.15897273;51.91954429;51;50.5920857;50.33256905;51.38384621;49.79394699;49.98551899;2
2998;49.47670156;49.2210805;49.88639942;47.84341864;49;49.92453697;49.78332841;52.36765944;49.48257225;52.03635932;2
2999;47.96548469;50.51633099;49.72844881;50.56870239;56;48.90688539;49.80122215;51.52548207;47.82496736;47.51783087;1
3000;52.88261847;49.87795778;49.133286;49.90396539;47;49.38301552;49.75842491;49.3990075;51.15461917;52.55875444;0
3001;48.55243722;49.94750875;48.55721075;47.02669077;51;49.38421086;50.38767104;53.96755121;46.900277;51.21955813;1
3002;49.89411;50.1976863;49.32128303;48.42463461;48;51.57769467;49.62628687;49.35724711;50.27939185;50.04537256;2
3003;50.68320909;50.20757471;51.12398681;48.24229179;49;46.1795906;52.28567323;52.50640016;50.7095794;52.92426044;2
3004;47.32643842;49.21197751;49.60924556;50.91429484;50;49.0580666;53.12553548;52.04826353;50.65699546;50.68673592;2
3005;51.09853407;49.55165605;48.48007768;47.19350749;45;50.14043493;50.07833718;50.55141053;50.19613201;52.77128597;2
3006;50.49013397;49.73296115;49.240961;48.93080055;48;48.62913153;49.14432198;49.81172635;49.54693912;50.9112535;1
3007;49.91636914;49.76498477;49.28385752;50.41558621;49;46.49121825;51.1535775;50.03087086;50.85750008;50.81938648;1
3008;51.97472613;50.17365282;51.54835217;50.38209728;50;50.01582378;49.93696383;46.96009372;52.64081149;48.55568525;0
3009;48.96582313;51.12227964;51.54583548;49.31660536;49;49.50599889;51.5714675;50.90720181;51.11389867;50.57844286;2
3010;50.99564724;49.38806252;50.70247458;51.77711739;50;52.19024645;50.02936169;50.85009283;47.71354933;50.92929951;0
3011;50.19962013;50.52234397;51.16943256;47.00741137;49;50.40229768;48.81393644;49.31292546;51.21763791;49.52319028;1
3012;51.29024982;49.23766099;50.38697975;47.75731797;47;48.41514081;50.87883433;49.18455085;51.30810816;51.08430721;0
3013;51.71085518;49.03364913;51.85828511;51.7398018;51;48.02344772;50.04821828;49.6329573;48.81265539;50.22358846;1
3014;50.17012398;49.5528077;47.88377043;48.50826958;52;51.29017573;51.61277494;52.70987316;47.23936111;50.71391316;0
3015;50.26383917;49.48861137;50.27939889;48.03465875;51;50.053737;49.39208163;51.73226759;48.43360879;50.7032741;1
3016;50.0583592;49.62715321;51.90679293;49.79237554;47;48.09102005;48.25249094;50.9917792;51.79569086;52.58341092;0
3017;51.24007028;50.03585234;50.57964181;50.13660246;48;47.07159396;50.11848232;49.60746488;51.75601225;51.61917752;2
3018;52.12195269;49.30293345;52.60740241;48.98135874;48;49.64894753;51.30469792;48.54689247;51.78520303;50.51358899;0
3019;47.7538479;48.85830304;49.29194452;49.27009895;52;50.41349106;48.89738029;50.83467631;47.80579135;48.61300993;1
3020;48.12333436;48.74450679;49.18381131;55.02608699;53;44.83485394;48.74553023;49.92798826;52.08563873;49.19320547;1
3021;49.71922568;49.76485886;49.66827567;47.1601754;49;46.55671294;50.04062125;54.48162624;49.48615328;53.9576086;0
3022;49.49057048;48.88836873;49.74564146;49.24514382;49;49.35095245;50.14383073;50.92255208;51.08794473;50.92091758;2
3023;47.17413331;50.38663627;49.3304334;48.0887548;50;50.31447859;48.87123888;50.98134484;50.89457818;49.13654245;1
3024;50.94730502;50.04203554;48.70433641;48.27239679;49;46.91873793;49.76166424;52.42958613;51.19385891;53.03531262;1
3025;49.44899869;50.83604189;50.24607594;47.75562392;48;50.34859884;50.01919602;50.27497149;48.24297422;50.48257248;1
3026;52.46535525;50.21429384;51.96721183;46.49449635;43;50.28101948;49.14766211;49.65392252;51.67702794;53.79287835;2
3027;49.23038507;47.05270405;49.52755808;51.03114784;53;48.82336924;50.337539;50.31654128;48.29555899;48.64939664;1
3028;49.40437174;48.5415464;48.27903895;50.81971841;51;48.88743263;52.39881391;49.72446764;49.41829556;49.38205868;1
3029;49.07490041;49.4619752;50.53646411;49.08750944;50;50.10475083;50.65685922;49.86882186;49.96372287;49.314194;1
3030;51.30484778;49.91264382;50.14770111;50.53029057;50;50.27766802;48.44082654;52.89857485;49.52259856;53.10156018;0
3031;50.81024484;49.0950784;49.58240556;48.44472306;50;50.16859543;48.69801787;51.31693854;49.12223934;51.11155917;1
3032;49.90509289;50.13813834;49.1418738;49.17440591;50;48.38842727;48.95826504;50.32111511;48.57228552;50.30577979;1
3033;49.18888782;48.18635987;51.18178216;47.98363222;50;48.97667004;48.53557327;52.9633351;50.18216198;51.88891052;2
3034;47.14368524;47.75428776;50.87087055;53.25507039;55;50.79192975;50.42978825;49.94061937;47.67252366;46.75833102;1
3035;48.53518117;51.91191893;49.27197673;48.40810371;50;49.6236177;51.57972221;52.67864139;50.3547129;51.24353542;2
3036;51.8114781;51.71279423;50.47351699;49.82797082;49;47.48110117;;51.82636025;50.63380674;53.15754283;1
3037;49.06671136;48.03302137;51.21779391;48.75617089;50;46.38935096;;53.81941788;50.80711079;52.71526276;2
3038;46.58153165;50.15363532;50.79577047;51.26185054;53;51.03178124;;55.83433111;46.7657286;51.54271207;2
3039;50.93085988;49.26519365;47.59856496;48.54309106;47;50.27628754;;49.33846503;47.99861687;50.74687814;1
3040;51.54280267;48.32985744;48.98714444;51.26567417;49;49.51759466;;48.88540248;50.88672306;50.76707636;1
3041;50.98144301;48.40934814;49.76924185;50.77051763;50;46.439386;;49.78061769;49.79226646;50.83341668;1
3042;45.9893643;50.67663651;50.1021143;50.33693529;52;47.93838256;;54.74748889;50.71045306;51.51424679;2
3043;48.76089271;50.40722046;49.15140832;51.79437233;52;52.8408117;;52.43459002;46.76049464;50.07581125;0
3044;53.65479386;49.94135953;50.29680893;50.52270517;51;50.46953238;;47.34581244;49.24081313;49.0175226;1
3045;52.44203975;51.39104804;48.89724393;48.90976929;51;48.37300708;;50.41612812;47.94035617;50.38510073;0
3046;48.59341979;50.5772849;51.57499182;52.67701681;53;52.86002172;;52.11706825;46.52463513;49.8570943;0
3047;49.31557756;48.16647527;49.08068687;53.78232491;53;47.48093734;;49.30256065;50.19751133;48.65674404;1
3048;48.02483496;50.8346814;48.37707257;50.74614691;53;52.37676549;;50.09561157;47.28321308;47.5009805;1
3049;51.29035781;50.20586569;49.52671605;50.05268704;49;48.61908425;;52.33140911;49.66721838;53.33587318;0
3050;48.43649384;49.56253711;50.77999749;52.25195762;54;47.52349225;;50.43432934;50.17400349;48.48468636;1
3051;47.8810401;49.77552098;50.80696704;45.70380091;52;48.42293079;;56.16533379;45.43638268;51.96696951;1
3052;51.55623598;48.92064904;50.70987526;47.01703364;50;51.3376071;;48.76954342;49.8963647;48.81805731;0
3053;47.21697977;49.6018604;50.23085221;51.94947216;51;45.64419627;;53.44473854;51.74419016;52.07852192;2
3054;51.01819098;49.95621584;49.11319403;49.50014141;53;49.95104362;;51.46577313;47.15046918;49.92586703;0
3055;48.83861592;49.94688087;48.99233282;50.50701389;50;46.79072589;;51.42110486;51.54862105;51.30228274;2
3056;49.03062147;49.22882101;51.05913187;48.81224451;50;48.49344124;;51.80930942;49.60545014;50.72575187;1
3057;51.81254603;48.56612385;49.59826217;46.68542747;47;49.11051094;;50.11685442;51.58863223;52.19155486;0
3058;51.16217336;49.64477499;50.59401271;50.11393893;50;50.02353577;;52.35063167;48.75389689;52.29954394;0
3059;49.04693707;47.78364841;50.51419666;50.67294154;49;48.46803614;;49.46694158;51.99981081;50.00885256;2
3060;51.25513208;50.65197143;48.19544632;51.18327143;48;50.20814362;;50.91072264;51.24572467;52.41219212;0
3061;49.91924402;49.73854423;48.9794314;52.95446791;48;48.10160619;;48.75094385;52.65899616;50.68351734;2
3062;51.85549834;51.7488146;48.78662912;48.73226893;52;49.33677922;;49.78520975;47.86061017;49.14235112;0
3063;48.33527025;52.06278069;50.12927314;48.33714394;50;49.65779074;;53.45115371;48.47097572;51.77713588;2
3064;52.7418505;49.76330635;49.44611385;49.73019907;50;51.56818644;;46.43069802;50.34964163;48.20722264;1
3065;50.12256556;48.28107521;49.70018612;47.84791304;49;46.50297068;;51.50885048;51.13169276;51.70680689;2
3066;47.92100347;48.32557681;51.85629826;48.5785669;50;50.37571065;;52.29374257;50.55196901;50.57926461;2
3067;47.75241756;48.75811497;50.5080541;49.01030589;52;50.79493573;;54.60965364;47.1771209;51.31707458;2
3068;49.76883806;50.24099303;50.44086532;53.63542606;51;46.02790386;;49.24728386;50.812879;49.8902932;1
3069;51.58937502;48.57756352;50.93093935;49.70528136;52;50.20624036;;51.69744173;47.90377736;50.94754597;0
3070;52.58640694;51.3267749;49.11944295;48.93115629;50;51.33065666;;50.34316036;48.79931161;51.00381717;0
3071;48.28469397;50.74232868;49.97175755;53.35528377;49;52.99134907;;53.2321475;48.67064599;52.55021424;0
3072;51.92355345;52.71830171;50.45744679;48.54507871;52;49.69530612;;50.80015186;47.70730497;50.09358998;0
3073;50.54245636;49.2185536;50.11531366;49.53506836;48;48.70309797;;49.45203633;51.8085242;50.7286479;0
3074;52.21023759;49.91285084;50.54937396;52.85804093;46;49.39480693;;51.34756517;51.27732506;54.93863429;0
3075;50.18656492;48.66441317;50.50036635;48.65988574;48;50.2958174;;47.97733545;51.8524025;49.15713964;2
3076;49.47553479;51.37857581;50.73513903;49.39475098;50;46.80733341;;50.86513384;50.93112696;50.45744874;1
3077;52.51490545;49.60538709;51.70404967;49.53599646;49;48.76116413;;49.98498746;50.38398225;51.59793788;1
3078;51.31919796;50.96037297;48.31654218;49.50498121;45;48.61130458;;48.60743698;49.96355533;52.32734598;1
3079;48.82457373;49.50952821;50.29451745;51.6799097;50;49.2269306;48.22985582;51.48729896;51.18472221;51.35429624;2
3080;51.11645541;51.29805606;48.04787256;47.22878206;49;49.66636414;48.26998876;50.95327206;50.31946334;51.26286101;0
3081;50.35536919;49.08713511;49.26586721;47.77213513;49;48.05692743;48.19534426;50.12916148;51.47202087;50.72413148;2
3082;47.74752248;48.62721658;49.90135432;51.48259172;54;50.62298973;51.46472271;50.22848401;48.14843996;47.44970006;1
3083;51.74591941;50.28052123;49.89893924;48.9758684;48;49.96592721;49.28055541;45.57303369;52.94168873;47.92136686;0
3084;49.38060515;51.01430165;49.82893959;48.2145382;48;50.95962046;50.40195958;52.29375529;49.60151137;52.07915145;2
3085;47.22559414;49.71910083;50.46683101;50.40605905;52;50.60250208;49.12454363;52.37822164;48.42300859;49.65537829;2
3086;48.03131092;49.46281996;49.05731717;49.23915469;50;49.93061224;50.65664529;52.2768096;49.72687589;50.65192676;2
3087;50.67419567;50.63240791;50.14250303;50.82678891;51;50.67787773;49.41229497;51.34465682;47.64521053;50.57030325;0
3088;49.62074437;49.50184819;49.98491542;48.83356624;50;48.94929883;49.94371863;49.56914722;50.95275025;49.34612018;0
3089;49.18297586;50.52912392;49.22854667;52.39875528;52;49.14641427;47.527259;49.60488405;48.54545253;48.69654842;1
3090;50.22420372;49.46065829;50.19224189;47.5689989;47;47.31526987;49.01077983;49.81907694;51.86559696;51.36656804;0
3091;48.51369999;49.55514558;50.74667013;51.05126687;53;50.82670151;50.71216113;49.92344298;47.69727257;47.92076324;1
3092;51.08565544;50.17653044;51.22385651;51.19699246;50;49.77990269;50.30974507;50.99206958;48.91075508;51.54137521;0
3093;53.16573414;50.17318908;49.56156863;50.65170939;49;50.08767284;50.28973977;49.3324619;50.65534225;51.46175676;0
3094;48.00734413;49.88784617;49.81240762;49.19951078;51;49.47081795;50.83711551;50.55027834;48.81628946;48.85868703;1
3095;48.86797925;51.37727904;48.87575544;49.445863;49;50.51434818;49.02341036;50.63012543;49.89625636;50.56149433;2
3096;48.60643699;50.45869034;50.73451532;50.34932803;49;50.88651591;49.00933907;50.99233679;50.14779877;50.72559292;2
3097;50.11878237;49.98641068;50.73571672;47.28510284;49;52.01843699;50.08202525;50.42379162;48.20218796;50.32951112;2
3098;52.86400259;48.6959575;50.41646969;51.31468361;50;50.3019619;48.35337196;49.12868857;49.46476649;50.54769091;0
3099;47.96760089;52.28480974;49.65201233;49.53507255;51;51.2747336;49.84151626;53.01729125;47.8634274;50.66486391;2
3100;48.71747989;49.82277659;49.63956946;51.79584452;51;47.67139738;49.58860313;50.01545739;50.26823154;49.50049927;1
3101;48.94078231;50.35066438;50.51819501;51.08780905;50;52.6229384;51.36721738;50.22681148;49.11602854;49.88467625;2
3102;50.94076674;50.42756255;49.30817514;50.41077014;48;51.14066975;51.1049509;52.30323723;49.81804326;53.06769412;0
3103;48.49778742;50.13647529;50.82655952;50.50772133;55;49.05899443;48.83954592;50.99507104;48.44222218;47.81889008;1
3104;48.95956252;49.7831506;49.91068557;49.90067359;50;48.03013422;50.17801247;50.36357675;50.44771657;50.13576071;1
3105;50.14177302;51.04037614;50.82491969;50.52456377;52;51.08522621;48.18462035;52.23943793;45.540478;50.58448219;0
3106;50.6355057;50.66334509;51.21662884;47.50954245;50;50.52654054;50.17046947;49.91218594;49.22288864;49.45910475;1
3107;49.56743742;49.04041228;50.41704182;48.35759614;48;50.74859548;49.82015468;51.31125927;50.03191257;51.51376468;2
3108;52.17436268;48.18889574;50.9532731;50.73327479;49;48.95244801;51.41170792;50.09405841;50.32431044;51.72771704;0
3109;48.28780386;50.48815765;49.80738826;50.74588386;51;52.1089922;48.84431955;51.45114368;47.66016427;49.83057929;2
3110;51.87530223;49.88937546;51.96107773;50.05356722;50;49.73817963;52.84577634;48.89931857;49.37933651;49.75030528;1
3111;48.49544209;50.33477606;49.55537317;48.05429202;50;49.52023623;51.09035933;49.84845149;51.47724063;49.24873319;2
3112;54.00595398;50.35365544;51.03348761;48.28445069;51;52.05920498;48.63816461;46.44451788;51.1176567;47.93453153;0
3113;50.51545899;48.08877535;48.38108319;50.9441098;50;48.63483557;50.13156374;49.7630238;50.30201115;50.26231581;0
3114;47.44572215;51.11983741;49.86739919;52.15968543;54;49.08598335;50.0814428;50.38129546;48.77327246;47.58922389;1
3115;51.76963225;49.62967279;48.24218053;50.29136203;50;50.30222682;51.81400702;49.90469137;49.92306829;50.82373158;0
3116;49.67531137;50.28362963;49.96204899;48.78900563;49;52.11571219;50.40727648;52.60085897;47.23963802;52.14975863;2
3117;48.16446762;49.90173336;49.2902897;49.65176065;50;50.66987392;48.76509041;51.46764693;50.96826868;50.33620336;2
3118;51.35740753;49.24754823;49.6640079;51.90522417;53;49.60162361;49.17922913;50.31203067;48.97407469;49.8471185;0
3119;53.22652124;50.79908974;48.28702815;50.56686153;49;50.45117377;48.54713265;46.28696174;51.58176264;48.83355852;0
3120;50.85463647;51.17667361;49.71990333;51.69163414;50;50.5229783;51.27677892;49.32985493;48.93933675;49.98529606;0
3121;50.18221163;50.39989342;50.00949258;48.88733578;47;51.48693939;48.89770899;48.42996517;50.80113711;49.99406356;2
3122;48.10193987;50.34574978;47.12253694;47.93324152;50;49.04235889;50.8601835;53.43201073;49.46279543;51.83660771;1
3123;51.48956039;50.41237695;50.52486704;50.80847179;53;50.42228298;50.6383488;50.07781142;46.71544478;49.01131259;0
3124;49.07126567;49.68581839;48.67022657;52.75976139;54;48.77782604;51.39304044;49.78076184;48.98197428;47.80626916;1
3125;49.29033255;50.46313815;50.29039798;50.58339601;50;47.72396737;49.82475805;52.16409552;49.8042678;51.67889038;0
3126;48.90934107;49.43081076;48.51199309;48.58971702;50;47.67109003;49.14430356;52.85631761;50.79622622;51.82860223;2
3127;51.35242123;48.7348705;47.91887772;46.01629893;48;50.17571451;51.14786144;49.35241956;51.09100328;50.29627712;2
3128;50.98258077;50.67354276;49.60850826;49.70711694;49;48.21626304;49.45241131;49.77895978;48.07469471;50.48523229;1
3129;48.94857812;49.37989347;50.14657168;44.33232685;50;48.90635367;49.53717076;53.37700092;49.58379964;51.23119752;2
3130;47.62303413;48.84200762;51.09728865;49.30503542;52;51.5532929;51.00399186;52.26984189;47.77929545;49.14509281;2
3131;49.90703067;50.73178142;48.79544496;47.06139674;49;49.00306596;51.20910485;52.46352182;49.81107872;51.77750119;1
3132;52.06928845;51.13445904;49.47280661;49.32049029;50;50.75146277;47.95832491;50.68341958;49.68780732;51.17388134;0
3133;50.54718255;49.20262074;50.836792;49.04955648;49;48.88111511;48.9998719;50.45006937;50.44949261;50.93084449;1
3134;48.17626389;48.97042102;50.33176616;48.59540214;50;49.30463598;50.39012965;53.49612659;50.11549046;51.62848408;2
3135;47.91589315;48.75902149;50.57749984;48.33961629;51;49.0258367;51.30918823;56.38002856;49.14397977;53.42240578;2
3136;48.94645524;49.75405382;49.80238337;49.18102286;50;52.77798242;49.62432096;53.37441911;46.8934345;51.88057313;2
3137;50.29338127;50.38250094;51.35531194;48.87035184;50;49.47979584;;50.85686003;49.6818912;50.78479419;0
3138;46.37935966;48.01484726;50.192658;52.85677915;56;49.50429468;;50.9919169;49.68225065;46.77177486;1
3139;49.9745111;50.54449388;50.49628813;49.39356581;52;51.89291906;;53.56419225;47.88489504;51.5819058;0
3140;49.11106664;49.79606744;50.49951112;49.11124246;50;50.89581703;;49.80345847;49.85958186;49.45547127;1
3141;51.75846948;51.65492819;49.50859446;47.12412988;50;52.93656138;;48.16887865;48.93917828;48.41083731;1
3142;49.06445892;50.36581431;50.72917021;47.54006192;50;51.54204157;;50.52530835;50.89433469;49.69003763;2
3143;50.76472306;49.86291786;51.54114006;49.9175223;49;48.04088071;;50.81883789;50.84654618;51.56119062;1
3144;47.81362902;51.18068551;49.08252777;54.06731381;53;47.28998062;;49.80895844;50.45475917;48.45826309;1
3145;53.72387965;50.62784343;50.16260862;48.70523208;51;47.41054224;;52.05076828;49.40102197;52.84237099;0
3146;50.1241897;49.14336595;51.44224393;47.45833076;51;50.40620597;;52.86777396;47.30324703;51.36083506;0
3147;49.99962019;49.65216128;48.25576762;51.02005327;52;49.02313776;;51.234303;50.23198929;50.19064909;0
3148;49.02279175;48.84901804;50.59642652;48.09806564;50;49.1485673;;52.55901266;50.39802713;51.50448491;2
3149;50.24660679;48.49823363;50.51346268;49.21017722;49;47.7218544;;52.9202475;50.8450109;52.85261763;0
3150;49.28221069;52.56811714;49.02897578;49.36385228;49;50.60418993;;50.62916877;50.8548924;50.46166314;2
3151;46.55665355;51.41638789;49.68506542;53.75515509;51;48.91385957;;52.80723723;51.30698419;51.20087026;2
3152;51.79538177;50.27861959;50.28916121;50.06787499;50;50.84281398;;52.32117152;49.12521038;52.77720059;0
3153;49.8008037;49.50269099;51.87891044;49.53429274;47;49.89151388;;51.44241376;50.94006551;52.67502629;2
3154;47.49501062;50.39990141;48.89989864;51.16027668;54;49.10476232;;50.9591589;49.41060187;47.9974123;1
3155;51.63993895;49.19274738;50.7318731;52.02744386;48;51.49501942;;48.96302423;51.35379005;51.30076207;0
3156;47.14852983;48.02337014;50.25556701;49.92766448;51;47.35735501;;51.07753129;51.49146839;49.62400351;0
3157;48.83468348;49.33855769;49.37533941;52.45858306;53;48.5182232;;49.8963538;49.34558948;48.48155732;1
3158;47.92000701;49.63246746;52.11445064;51.6416208;49;48.4936221;49.98228285;49.36208176;52.06976397;49.47407348;2
3159;48.93339919;49.63151331;49.37442338;47.84437595;50;47.38300276;50.28551463;53.69993461;50.02784786;52.34489034;2
3160;49.18324237;51.50947375;51.24868574;50.56677886;54;51.91384356;50.54838633;53.03857663;47.48497532;49.94536929;0
3161;48.80545175;49.84253332;48.24549255;54.25797258;54;47.84065628;51.0220645;49.46053028;49.2833438;47.9891833;1
3162;50.17414212;50.67625356;49.51991712;46.31849549;50;49.0950322;48.13658762;53.89950919;47.51979331;52.22439133;1
3163;49.72931556;50.4827424;49.93225418;51.9475611;51;48.81973213;50.53997613;49.20866593;49.06995589;49.23827994;1
3164;48.26285765;49.71293174;50.21799138;49.86140338;50;51.15282207;51.00120328;52.81653208;48.2704242;51.08870074;2
3165;48.50627981;49.95964736;49.02375507;51.24944032;51;50.21479384;49.63683178;49.77755094;48.98171207;48.80739352;1
3166;49.42751518;49.51810781;50.70693111;48.05044461;49;49.20024748;48.04878642;50.42765165;51.10480338;50.27682648;2
3167;47.85436384;49.88995255;51.73410066;51.20765997;50;49.36362966;49.27108398;51.94257732;51.30356985;50.84892405;2
3168;53.93084891;49.00263874;52.13612153;51.7882626;49;46.38879875;52.98560317;49.88191672;51.7686528;52.97710255;1
3169;46.5435865;51.57322776;46.61090196;48.59734935;51;49.63953449;49.99244789;51.98024913;48.77224218;49.27634111;1
3170;49.33633068;48.53489932;48.8060968;51.35255711;51;47.52272017;51.00144311;50.03336941;49.28350135;49.58126421;1
3171;47.63397775;50.64000743;51.5645918;52.33882016;54;49.85227342;50.60152973;50.34120766;48.9195085;47.51861235;1
3172;51.85273402;50.26453509;50.19733716;47.97654955;50;48.35999218;50.22152606;52.20676105;48.73943067;52.23854023;1
3173;48.5483922;50.55718715;49.63065023;50.63115167;53;50.54106109;50.67119008;50.29901001;48.59458877;48.15869727;1
3174;50.27796957;50.42722899;49.90585352;47.73069921;50;49.563496;50.49234323;50.65078334;50.37051275;50.45233884;0
3175;49.66438122;50.00125585;49.26434875;45.44185122;49;50.92740657;50.35116918;48.37960232;51.30349433;48.28954638;2
3176;51.64045953;50.68094811;50.2719793;51.36218275;51;45.31357434;50.76847914;49.55785447;49.92021548;50.68147952;1
3177;49.50882877;49.03021617;49.72657713;48.19105343;51;49.0556152;50.53342045;52.11171192;47.80063559;50.51193203;1
3178;53.12107951;49.45032985;50.29285615;46.66075223;52;48.59530844;51.3224951;50.05706892;47.7467989;49.50023582;0
3179;52.65993504;51.72288907;50.31903247;48.95148529;46;49.27998275;49.91749869;51.92472775;50.05184152;54.44171958;0
3180;46.6430595;49.99744736;48.97532043;51.10758613;52;50.02769974;48.91814559;53.43038804;48.72781086;50.26669174;2
3181;51.41659421;50.41291146;50.05333018;50.05273803;48;48.53127104;48.56748784;49.2708891;51.43334986;51.3043029;0
3182;50.02181249;50.1975536;50.03678752;48.43086697;50;49.90197329;50.21771992;50.33746401;48.02434812;49.63714146;1
3183;49.18670365;50.10931541;51.06301044;45.55857451;48;48.21440462;49.11254089;49.16973569;53.67130231;49.57337216;0
3184;50.95449253;50.09200905;50.14901033;50.10687346;48;48.20429924;50.35658009;52.95112316;49.3938856;53.79864665;0
3185;52.95638446;48.37769727;49.86383808;48.29838831;50;48.98978522;50.74987521;51.22653994;48.91417331;52.05539667;1
3186;48.11577833;51.02299226;49.18834448;49.56512111;51;50.24720385;50.63645404;51.75482696;49.48718444;50.17137054;2
3187;48.96624364;49.66166119;46.82643014;47.40756562;50;48.53370264;49.44787965;52.20331755;50.76440515;51.12156831;2
3188;46.21860938;50.59557014;50.51087977;50.80756433;52;49.40887761;49.97881309;54.22565517;48.66130042;50.71715329;2
3189;50.99784759;48.55240689;51.12295319;53.53021871;48;51.04998229;49.71823413;49.95696336;49.80644711;51.79277588;0
3190;51.64361857;51.94899557;49.16348049;48.96491247;50;47.55933175;51.0756633;52.17529604;49.34933051;52.43871665;1
3191;53.03359055;51.48995488;50.65382345;49.87387023;51;48.77587136;49.02726707;50.45489977;48.45909735;51.18609106;1
3192;48.90520586;49.98451677;49.09891565;50.64753112;52;47.87274653;50.88931698;50.60287726;49.11458584;49.38806977;0
3193;49.0481628;50.04017807;51.75269569;48.88847451;48;49.54507214;50.62811114;50.20837563;49.23805505;50.45920712;1
3194;51.71785354;49.12584865;50.26482122;47.78482465;50;49.01657952;49.58943699;51.58068871;50.07064503;51.89146762;0
3195;47.81904463;50.70430024;49.39148047;50.43720709;50;49.13344806;50.1719276;52.42846564;50.80015656;51.08873202;2
3196;49.28984753;49.28422149;49.5539316;52.11710624;51;48.21246532;49.14131007;49.73704021;49.56117454;49.26943044;1
3197;50.30406397;49.26019288;49.60160067;48.28055979;48;51.52827999;49.40556744;49.02980533;50.08963371;50.15736118;2
3198;48.08664663;52.34577447;47.74663461;49.9353299;50;50.43098595;50.90482006;54.01167787;49.04654624;52.3093326;2
3199;51.83915589;51.13655167;49.48474515;48.92243283;51;49.88837329;48.70523161;50.64342979;48.31093542;50.35367827;0
3200;46.85540428;50.75098762;51.67516019;50.68128599;52;51.44882634;49.87225593;53.1181647;47.72266815;49.85410246;2
